neuron,selectivity_shape_minus_color,gact_color_robust,gact_shape_robust,robust_ratio_color_over_shape,symmetric_relative_change,floor_color,floor_shape
0,0.4920055924800113,1.0391326289753642,0.4993169916285993,2.0811080864362173,0.3508828824271109,0.11403264432739006,0.04605990386322333
1,0.11910965450321082,0.7168476695790094,1.0610085293657008,0.6756285644629872,-0.19358194436129472,0.11403264432739006,0.04605990386322333
2,0.35356354512903876,1.140785525936085,0.4722128388102933,2.415829118089625,0.41449061681504,0.11403264432739006,0.04605990386322333
3,0.026344981710402726,1.0924122588008112,0.11229048759771013,9.728448795277647,0.8135797599303044,0.11403264432739006,0.04605990386322333
4,0.36547740082160146,0.9628135753946759,0.9822573435880453,0.9802050162095768,-0.009996431494399447,0.11403264432739006,0.04605990386322333
5,0.7832060545165329,0.6512133669008983,1.0023307930042655,0.6496990528928879,-0.2123423338892217,0.11403264432739006,0.04605990386322333
6,-0.021817189458805286,1.1117269964597998,4.345313555090382,0.2558450575234542,-0.5925531481915457,0.11403264432739006,0.04605990386322333
7,0.049714360892547396,1.1171430243699003,1.2236401800358492,0.912966934721168,-0.04549637722342579,0.11403264432739006,0.04605990386322333
8,0.9466940478712849,1.3583057752199466,1.447166255595119,0.9385969096276578,-0.03167398548233768,0.11403264432739006,0.04605990386322333
9,0.6439681980487164,1.094740922266801,0.9907970125555846,1.1049093895045228,0.049840335184322064,0.11403264432739006,0.04605990386322333
10,0.03852742196397618,1.108947081012807,5.403418944094529,0.20523063128847066,-0.6594334296512889,0.11403264432739006,0.04605990386322333
11,0.2140291211155705,2.078343600910701,1.1820306472658952,1.758282330256217,0.27491106401230003,0.11403264432739006,0.04605990386322333
12,0.7401410580068941,1.4076995644798718,1.429951626787714,0.9844385908642138,-0.007841718663770744,0.11403264432739006,0.04605990386322333
13,-0.11543660853784751,0.8113088230523674,1.3104393877523342,0.619112055570388,-0.235244956097043,0.11403264432739006,0.04605990386322333
14,0.8099151608466059,0.9594559553485171,0.8304643406814949,1.155324688065491,0.07206556345165178,0.11403264432739006,0.04605990386322333
15,0.6324204600336175,0.9465596508385877,0.855167487494028,1.106870484063031,0.05072475259993398,0.11403264432739006,0.04605990386322333
16,0.025489333196627467,1.108114322806874,1.0375738373350751,1.0679859909073153,0.032875460088803994,0.11403264432739006,0.04605990386322333
17,-0.14632059716945314,0.9622622477054364,1.0933084898284438,0.8801379086112735,-0.06375175503819587,0.11403264432739006,0.04605990386322333
18,0.6248898925348287,1.7616073524637916,1.345604049728948,1.3091572909707963,0.13388316689399976,0.11403264432739006,0.04605990386322333
19,0.04355261075806943,1.031164889053486,1.3237026571561652,0.7790003921787505,-0.12422684603786659,0.11403264432739006,0.04605990386322333
20,0.30114224054661115,1.9035444289928856,1.00096599789343,1.9017073836644436,0.31075062521525326,0.11403264432739006,0.04605990386322333
21,0.5788532383936826,0.9040865781373143,0.9590821100047278,0.9426581610743578,-0.029517204865773947,0.11403264432739006,0.04605990386322333
22,0.22466210615704935,0.9974992382200724,1.561628135429885,0.6387559340078373,-0.2204379910973337,0.11403264432739006,0.04605990386322333
23,-0.12404679768578102,1.1110225408272323,2.8723265335784647,0.3868023108927964,-0.44216661905624505,0.11403264432739006,0.04605990386322333
