state,pc1,pc2,pc3,shape,color
color,2.550857738429527,-3.6887794200689,0.01824663794794844,1.0,0.167
color,2.9396830840410635,-2.5144565845231073,0.04760796663899813,1.0,0.333
color,3.3308507510117193,-1.3330595150282467,0.0771461708040906,1.0,0.5
color,3.7220184179823637,-0.1516624455333846,0.10668437496918225,1.0,0.667
color,4.1108437635939055,1.022660390012408,0.13604570366023297,1.0,0.833
color,4.502011430564551,2.20405745950727,0.16558390782532528,1.0,1.0
shape,-4.661945653763752,-1.807280476670196,2.3735254822137454e-17,0.0,0.0
shape,-4.230144741262167,-0.7236979484072825,0.004311162022725965,0.0,0.167
shape,-3.8009294629671793,0.3533960617223182,0.008596508703998335,0.0,0.333
shape,-3.369128550465595,1.4369785899852323,0.012907670726724557,0.0,0.5
shape,-2.9373276379640103,2.520561118248146,0.01721883274945052,0.0,0.667
shape,-2.508112359669021,3.5976551283777463,0.021504179430722782,0.0,0.833
shape,-2.0763114471674373,4.68123765664066,0.02581534145344909,0.0,1.0
shape,-3.4614615706157554,-2.5187082013295106,0.007557979516198543,0.167,0.0
shape,-3.029660658114171,-1.4351256730665984,0.01186914153892443,0.167,0.167
shape,-2.6004453798191824,-0.35803166293699684,0.01615448822019705,0.167,0.333
shape,-2.168644467317596,0.7255508653259171,0.020465650242922923,0.167,0.5
shape,-1.7368435548160126,1.8091333935888312,0.02477681226564922,0.167,0.667
shape,-1.3076282765210259,2.88622740371843,0.029062158946921636,0.167,0.833
shape,-0.8758273640194418,3.969809931981347,0.03337332096964786,0.167,1.0
shape,-2.268166014911759,-3.2258758797333815,0.015070701670024774,0.333,0.0
shape,-1.8363651024101748,-2.142293351470468,0.01938186369275034,0.333,0.167
shape,-1.4071498241151867,-1.0651993413408665,0.02366721037402298,0.333,0.333
shape,-0.9753489116136023,0.018383186922047434,0.027978372396749208,0.333,0.5
shape,-0.5435479991120165,1.1019657151849602,0.032289534419475255,0.333,0.667
shape,-0.11433272081702839,2.179059725314561,0.036574881100747886,0.333,0.833
shape,0.3174681916845552,3.262642253577475,0.040886043123473284,0.333,1.0
shape,-1.0676819317637638,-3.9373036043926968,0.022628681186223173,0.5,0.0
shape,-0.635881019262178,-2.8537210761297835,0.026939843208948853,0.5,0.167
shape,-0.20666574096718993,-1.7766270660001802,0.031225189890221407,0.5,0.333
shape,0.22513517153439544,-0.6930445377372678,0.03553635191294795,0.5,0.5
shape,0.6569360840359781,0.39053799052564586,0.039847513935673914,0.5,0.667
shape,1.086151362330968,1.4676320006552463,0.04413286061694629,0.5,0.833
shape,1.5179522748325507,2.551214528918159,0.048444022639671576,0.5,1.0
shape,0.1328021513842348,-4.648731329052012,0.030186660702421833,0.667,0.0
shape,0.5646030638858193,-3.565148800789097,0.034497822725147315,0.667,0.167
shape,0.9938183421808047,-2.488054790659496,0.03878316940642016,0.667,0.333
shape,1.42561925468239,-1.4044722623965828,0.04309433142914601,0.667,0.5
shape,1.857420167183978,-0.3208897341336703,0.047405493451872345,0.667,0.667
