neuron,selectivity_shape_minus_color,g_color,g_shape,ratio_color_over_shape_gopt_adjusted
25,0.0026633765445076008,1.009700152986955,1.0417622042157342,-0.030776746458070603
26,0.34974396206017466,0.8558136956974906,0.11255010646845937,6.6038461672243445
27,0.5456191019902163,-0.564316037444244,1.0230853898054872,-1.551582539508244
28,0.03146476106648899,1.2498066520225994,0.8670429534412869,0.4414587501826581
29,0.17587906041697418,-0.8146986564462045,0.9339946295863555,-1.872273384275393
30,0.7550692880063861,-0.12446365151100035,0.23003082289968577,-1.54107380019997
31,-0.17695126144421022,1.0016200190156184,1.3075436746205,-0.23396821195547335
32,0.5596271320869735,0.7337885863590891,0.7844275254888343,-0.06455528074199568
33,0.0679761050980559,0.7983866407642507,1.1000379556693465,-0.2742190061262696
34,0.1748915714887161,0.4789959160568471,0.5349082899931094,-0.1045270282441837
35,0.0799452792857831,2.039120113514991,1.375770884362877,0.4821654802346178
36,-0.11543661559635707,0.9917410937074332,1.3943397541300773,-0.2887378483112496
37,-0.251822434304831,0.9983186640449522,1.0453789829011573,-0.04501747177426263
38,0.21667026065397116,0.6807426778050327,-0.6483715598048171,-2.0499268012495957
39,0.2550355027475604,1.6578560922642267,0.3780163538097137,3.3856729359793114
40,-0.4804667336438311,1.3020415043549451,0.23338761528502783,4.578880022233529
41,-0.06611966557192661,1.0770114548683483,1.6001214846420553,-0.32691894633887686
42,0.8359972669702562,1.1193434382708336,0.9609260725857642,0.1648590564918464
43,0.24638951198476894,0.8290194741479231,0.9209291603789859,-0.0998010381093154
44,0.1558040127436408,0.5931689032310031,0.7911220227158929,-0.25021818859886336
45,0.06712354837664253,0.8141783628939355,0.8443816556377535,-0.03576971685981256
46,0.49711534040706684,0.3521252434795945,0.47473242475536925,-0.25826586700644316
47,0.2433445608560046,0.40147003585870145,0.7908146579893384,-0.4923335932088827
48,0.4823304314674025,0.6096445325454639,0.7608196644408354,-0.19870034774440137
49,-0.38103508213207377,0.8470804394288985,1.4437341679622238,-0.41327118369378635
50,0.4861703956836117,0.6620369990657543,0.9840404547653887,-0.3272258311535353
51,-0.2842646920977786,0.9241115385420577,1.0165195876621749,-0.09090631429203389
52,-0.559499369610804,0.9446034202501128,1.355278190314796,-0.30301879938685583
53,0.0303351423666873,0.6207475201393562,1.2395299442899956,-0.49920732209868446
54,-0.2456745193933309,0.9841741209215558,0.03936754977758092,23.999628538172953
55,-0.039735406141354984,1.0635383477425298,0.6239904180563607,0.7044145502339485
56,-0.8934949181703677,0.9647731174532447,1.3134708775748078,-0.2654781054340034
57,-0.7574423887754325,0.9531288344358169,1.0688407894641307,-0.10825929939127654
58,0.025754974223504118,0.6410065806374798,0.7198644181206217,-0.10954540257582057
59,-0.7642796395385032,0.9335376663523605,1.0576650425118437,-0.11735981730527512
60,0.023551177355300434,0.8930485469941706,1.556395715128348,-0.42620726958185473
61,-0.5128753648331541,0.7638976603441151,1.311714168540845,-0.4176340557529429
62,0.03994383814561875,1.5583987593173738,0.7888368344135429,0.9755654038074715
63,-0.09080500015138662,0.8364616380999222,0.49945194033681395,0.6747590119184748
64,0.33243218943269054,0.44665951549851257,-0.30618577764370825,-2.4587859662793505
65,-0.26320470749540203,0.9225906346184934,0.5784016181699758,0.5950692488325218
66,-0.11510327025040334,0.8485176795754034,1.1069779347624216,-0.23348275251959316
67,0.25428652895029435,0.4333990592256937,-0.07210725697559067,-7.010477688527466
68,0.038718387977523236,1.2103663514577194,0.7446679186519352,0.6253773274511518
69,0.37628584337645077,1.614108906758058,0.7126264433172829,1.2650140503390541
70,-0.5497607998126315,0.9347681184464871,1.0573281111356723,-0.11591481527662029
71,0.04859849745583178,0.9996801978658427,1.228231733336596,-0.18608177045685637
72,-0.840817023032296,0.9827125052044797,0.3495843045673022,1.8110887484465885
73,-0.2536044971699963,0.6833478271213523,0.7973447505766179,-0.14297068284789383
74,-0.11673783486094286,0.9301488780061274,0.9874728681760911,-0.0580512052708706
75,0.08397240954274088,0.6674435904939494,0.1806750932659957,2.6941649146328275
76,-0.46801048631684733,1.181714038584826,1.3552737886062856,-0.12806250034527278
77,-0.18129374742304644,0.8479416212394009,1.1028945404471118,-0.23116708792857232
78,-0.41939496632866546,0.9252403831834027,1.2643842556616942,-0.2682284843071999
79,-0.10907728980505121,0.9435099617114838,1.6666991152843629,-0.4339050443721264
80,0.14221256510346889,0.24882051593096513,0.3413561716952103,-0.2710824160712618
81,-0.09054930180677839,0.6813201741039336,0.9953005146672764,-0.31546285361661774
82,0.39505843420646936,1.8305474534343957,0.6069342597836195,2.0160555676738294
83,-0.36446792979781834,0.9382930644118708,1.355777134025212,-0.30792971730799956
84,-0.008323945831326729,0.9395146649070731,0.9076847908408466,0.03506710081228248
85,-0.29818619641328564,0.44545224332029687,-0.27403458158331184,-2.6255329555459634
86,-0.8098922146387948,0.8172208043939742,1.3952761676164835,-0.414294586719397
87,-0.05005280424495609,0.7949279909733017,1.0675233395470465,-0.25535305737591896
88,-0.3039602352721851,0.9681401419676531,1.1199589091181181,-0.1355574440404026
89,-0.8037489181984908,0.9775225566698063,1.310042174978668,-0.2538235979418163
90,-0.2904129547156904,0.030378550127568207,0.7508090601252169,-0.9595389137639584
91,0.03372710836131479,0.7392318018298756,0.9478818199521374,-0.22012239683273738
92,-0.06481208901726687,1.293141729869169,0.8812041817177669,0.4674711680872057
93,-0.5609891074575756,0.8763248674206433,0.3201476841608766,1.7372519333250787
94,-0.5159720636837516,0.9526665710348948,1.4306493261728541,-0.3341019678220394
95,-0.5492951704864768,0.8765680510517415,1.5098538480763037,-0.4194351644240326
96,-0.07866458585283481,1.0998499256067444,0.8397409566447133,0.30974905642451733
97,-0.5102501928841414,1.1351753448084667,0.20351300300373643,4.577900812475591
98,-0.34614965920343477,0.8916676333867031,1.7594093950500191,-0.493200595668158
99,-0.6631826978892028,0.9856838736382895,0.9451654536448687,0.042869129248350735
