state,pc1,pc2,pc3,shape,color
shape,1.679768398923583,-0.9265830208073155,-0.395028703580095,0.5,0.5
shape,1.4051614577650708,0.21404998126198624,-0.5128198167975113,0.5,0.667
shape,1.1321988695476286,1.3478528455943484,-0.6299055940076368,0.5,0.833
shape,0.8575919283891174,2.488485847663652,-0.7476967072250528,0.5,1.0
shape,1.7805046074999542,-5.188131941089356,-0.05650917371347298,0.667,0.0
shape,1.505897666341443,-4.047498939020054,-0.17430028693088878,0.667,0.167
shape,1.232935078124,-2.9136960746876928,-0.29138606414101453,0.667,0.333
shape,0.9583281369654887,-1.7730630726183918,-0.40917717735843095,0.667,0.5
shape,0.6837211958069773,-0.6324300705490874,-0.5269682905758465,0.667,0.667
shape,0.4107586075895352,0.501372793783274,-0.6440540677859732,0.667,0.833
shape,0.13615166643102336,1.6420057958525758,-0.7618451810033884,0.667,1.0
shape,1.0633843471104727,-6.029543250075217,-0.07057292609193826,0.833,0.0
shape,0.7887774059519611,-4.888910248005915,-0.18836403930935447,0.833,0.167
shape,0.5158148177345185,-3.75510738367355,-0.3054498165194804,0.833,0.333
shape,0.2412078765760068,-2.6144743816042504,-0.4232409297368956,0.833,0.5
shape,-0.033399064582503864,-1.473841379534944,-0.5410320429543112,0.833,0.667
shape,-0.3063616527999461,-0.3400385152025851,-0.6581178201644377,0.833,0.833
shape,-0.5809685939584573,0.8005944868667206,-0.7759089333818537,0.833,1.0
shape,0.3419440851523792,-6.876023301886289,-0.08472139987027422,1.0,0.0
shape,0.06733714399386839,-5.735390299816984,-0.20251251308769017,1.0,0.167
shape,-0.2056254442235753,-4.601587435484629,-0.31959829029781583,1.0,0.333
shape,-0.48023238538208673,-3.4609544334153224,-0.4373894035152315,1.0,0.5
shape,-0.7548393265405985,-2.3203214313460228,-0.5551805167326479,1.0,0.667
shape,-1.02780191475804,-1.1865185670136602,-0.6722662939427733,1.0,0.833
shape,-1.302408855916552,-0.04588556494435606,-0.7900574071601899,1.0,1.0
