state,pc1,pc2,pc3,shape,color
color,-0.09874839378889444,-3.446164860978763,0.41156199239087,0.667,0.167
color,0.11344890042319733,-2.353698170514275,0.49328698663372206,0.667,0.333
color,0.32692449158837,-1.2546503554084323,0.5755043001190004,0.667,0.5
color,0.5404000827535436,-0.15560254030259313,0.65772161360428,0.667,0.667
color,0.7525973769656362,0.9368641501618928,0.7394466078471315,0.667,0.833
color,0.9660729681308062,2.0359119652677373,0.8216639213324092,0.667,1.0
color,0.7703154408666313,-5.226617091531067,0.41131052103202076,0.833,0.0
color,0.9837910320318066,-4.127569276425229,0.4935278345172994,0.833,0.167
color,1.1959883262438948,-3.035102585960738,0.5752528287601517,0.833,0.333
color,1.4094639174090684,-1.936054770854898,0.6574701422454297,0.833,0.5
color,1.6229395085742446,-0.8370069557490554,0.7396874557307093,0.833,0.667
color,1.8351368027863355,0.25545973471543193,0.8214124499735603,0.833,0.833
color,2.048612393951509,1.3545075498212713,0.9036297634588387,0.833,1.0
color,1.8593761885296258,-5.912126352853714,0.4937701332917425,1.0,0.0
color,2.072851779694804,-4.8130785377478755,0.5759874467770212,1.0,0.167
color,2.285049073906893,-3.7206118472833865,0.6577124410198725,1.0,0.333
color,2.4985246650720656,-2.6215640321775457,0.739929754505151,1.0,0.5
color,2.7120002562372436,-1.522516217071707,0.8221470679904286,1.0,0.667
color,2.9241975504493265,-0.43004952660721685,0.9038720622332805,1.0,0.833
color,3.137673141614502,0.668998288498625,0.9860893757185605,1.0,1.0
shape,-4.661945653763752,-1.807280476670196,2.3735254822137454e-17,0.0,0.0
shape,-4.364305467576022,-0.38728153421553113,-0.0036159795067345017,0.0,0.167
shape,-4.068447557952291,1.0242144205597643,-0.0072103064415725395,0.0,0.333
shape,-3.7708073717645623,2.444213363014427,-0.01082628594830691,0.0,0.5
shape,-3.4731671855768322,3.864212305469092,-0.014442265455041329,0.0,0.667
shape,-3.177309275953102,5.275708260244388,-0.018036592389879612,0.0,0.833
shape,-2.8796690897653727,6.69570720269905,-0.021652571896613845,0.0,1.0
shape,-4.072254400834556,-2.662044524810522,-0.05156352291062284,0.167,0.0
shape,-3.774614214646826,-1.2420455823558578,-0.055179502417357335,0.167,0.167
shape,-3.4787563050230954,0.16945037241943806,-0.05877382935219573,0.167,0.333
shape,-3.181116118835365,1.5894493148741022,-0.06238980885893056,0.167,0.5
shape,-2.883475932647637,3.009448257328768,-0.06600578836566466,0.167,0.667
shape,-2.5876180230239045,4.420944212104061,-0.06960011530050265,0.167,0.833
shape,-2.2899778368361754,5.840943154558728,-0.07321609480723638,0.167,1.0
shape,-3.4860942332522407,-3.511690225357192,-0.1028182822110027,0.333,0.0
shape,-3.1884540470645115,-2.0916912829025276,-0.10643426171773725,0.333,0.167
shape,-2.89259613744078,-0.6801953281272333,-0.11002858865257469,0.333,0.333
shape,-2.594955951253051,0.7398036143274316,-0.11364456815930965,0.333,0.5
shape,-2.2973157650653206,2.159802556782096,-0.11726054766604381,0.333,0.667
shape,-2.0014578554415916,3.57129851155739,-0.120854874600882,0.333,0.833
shape,-1.703817669253862,4.991297454012058,-0.12447085410761635,0.333,1.0
shape,-2.896402980323044,-4.366454273497518,-0.15438180512162566,0.5,0.0
shape,-2.5987627941353146,-2.9464553310428547,-0.15799778462835992,0.5,0.167
shape,-2.3029048845115856,-1.5349593762675595,-0.16159211156319786,0.5,0.333
shape,-2.0052646983238556,-0.11496043381289467,-0.1652080910699324,0.5,0.5
shape,-1.707624512136126,1.30503850864177,-0.16882407057666687,0.5,0.667
shape,-1.4117666025123934,2.716534463417066,-0.17241839751150465,0.5,0.833
shape,-1.1141264163246656,4.136533405871729,-0.17603437701823904,0.5,1.0
shape,-2.3067117273938487,-5.221218321637845,-0.20594532803224838,0.667,0.0
shape,-2.0090715412061186,-3.80121937918318,-0.2095613075389828,0.667,0.167
shape,-1.7132136315823878,-2.389723424407884,-0.21315563447382072,0.667,0.333
shape,-1.4155734453946573,-0.9697244819532217,-0.2167716139805556,0.667,0.5
shape,-1.1179332592069273,0.4502744605014446,-0.2203875934872896,0.667,0.667
shape,-0.8220753495831983,1.861770415276738,-0.22398192042212806,0.667,0.833
shape,-0.5244351633954691,3.281769357731405,-0.22759789992886237,0.667,1.0
shape,-1.7205515598115348,-6.070864022184515,-0.2572000873326278,0.833,0.0
shape,-1.4229113736238048,-4.650865079729848,-0.2608160668393631,0.833,0.167
shape,-1.1270534640000736,-3.239369124954555,-0.26441039377420084,0.833,0.333
shape,-0.8294132778123453,-1.8193701824998898,-0.2680263732809352,0.833,0.5
shape,-0.5317730916246148,-0.3993712400452267,-0.27164235278766946,0.833,0.667
shape,-0.23591518200088135,1.0121247147300692,-0.27523667972250704,0.833,0.833
shape,0.06172500418684379,2.432123657184733,-0.27885265922924124,0.833,1.0
shape,-1.130860306882337,-6.925628070324841,-0.3087636102432514,1.0,0.0
shape,-0.8332201206946075,-5.505629127870177,-0.3123795897499856,1.0,0.167
shape,-0.5373622110708771,-4.09413317309488,-0.3159739166848237,1.0,0.333
shape,-0.23972202488314842,-2.6741342306402167,-0.3195898961915582,1.0,0.5
shape,0.05791816130458116,-1.2541352881855556,-0.3232058756982924,1.0,0.667
