state,pc1,pc2,pc3,shape,color
color,-2.192163034527847,-0.8013888898178846,0.14539646289273603,0.833,0.5
color,-2.5822473873684255,0.3982142513735887,0.15428964600607492,0.833,0.667
color,-2.9699959057608547,1.5906341402225985,0.16312957652592197,0.833,0.833
color,-3.3600802586014287,2.790237281414074,0.17202275963926061,0.833,1.0
color,-2.1642145673863253,-4.9114036271859804,0.1425812318682002,1.0,0.0
color,-2.5542989202269024,-3.711800485994502,0.1514744149815396,1.0,0.167
color,-2.9420474386193316,-2.5193805971454917,0.16031434550138612,1.0,0.333
color,-3.33213179145991,-1.319777455954018,0.1692075286147249,1.0,0.5
color,-3.7222161443004858,-0.12017431476254051,0.1781007117280629,1.0,0.667
color,-4.109964662692913,1.0722455740864703,0.18694064224791004,1.0,0.833
color,-4.500049015533489,2.2718487152779434,0.19583382536125032,1.0,1.0
shape,4.661945653763739,-1.807280476670222,1.2004806234213715e-16,0.0,0.0
shape,4.228492040822849,-0.727642897943887,-0.00915068606932077,0.0,0.167
shape,3.797633958498373,0.3455297851014518,-0.01824657761128078,0.0,0.333
shape,3.364180345557484,1.4251673638277882,-0.027397263680601837,0.0,0.5
shape,2.9307267326165967,2.5048049425541214,-0.036547949749923175,0.0,0.667
shape,2.4998686502921195,3.57797762559946,-0.04564384129188277,0.0,0.833
shape,2.0664150373512324,4.657615204325796,-0.05479452736120342,0.0,1.0
shape,3.463371546110468,-2.514638754509751,0.0006941605879345557,0.167,0.0
shape,3.02991793316958,-1.4350011757834151,-0.00845652548138659,0.167,0.167
shape,2.5990598508451055,-0.3618284927380773,-0.017552417023346582,0.167,0.333
shape,2.1656062379042167,0.7178090859882579,-0.02670310309266747,0.167,0.5
shape,1.732152624963327,1.7974466647145926,-0.0358537891619877,0.167,0.667
shape,1.3012945426388518,2.870619347759931,-0.04494968070394778,0.167,0.833
shape,0.8678409296979632,3.9502569264862677,-0.054100366773269584,0.167,1.0
shape,2.271974528922191,-3.2177613540388643,0.0013841645256420269,0.333,0.0
shape,1.8385209159813023,-2.138123775312529,-0.007766521543679061,0.333,0.167
shape,1.4076628336568267,-1.0649510922671894,-0.016862413085639395,0.333,0.333
shape,0.9742092207159379,0.014686486459145743,-0.026013099154960126,0.333,0.5
shape,0.5407556077750502,1.0943240651854806,-0.035163785224281,0.333,0.667
shape,0.10989752545057402,2.167496748230818,-0.04425967676624141,0.333,0.833
shape,-0.32355608749031367,3.2471343269571573,-0.05341036283556233,0.333,1.0
shape,1.0734004212689232,-3.925119631878395,0.0020783251135761704,0.5,0.0
shape,0.6399468083280347,-2.845482053152057,-0.00707236095574433,0.5,0.167
shape,0.20908872600355877,-1.7723093701067183,-0.01616825249770455,0.5,0.333
shape,-0.22436488693732887,-0.6926717913803824,-0.025318938567026193,0.5,0.5
shape,-0.6578184998782185,0.38696578734595144,-0.03446962463634632,0.5,0.667
shape,-1.088676582202696,1.4601384703912879,-0.04356551617830577,0.5,0.833
shape,-1.5221301951435824,2.5397760491176276,-0.052716202247627915,0.5,1.0
shape,-0.12517368638434556,-4.632477909717924,0.0027724857015111967,0.667,0.0
shape,-0.5586272993252339,-3.552840330991587,-0.006378200367810545,0.667,0.167
shape,-0.98948538164971,-2.4796676479462483,-0.015474091909770274,0.667,0.333
shape,-1.422938994590599,-1.4000300692199144,-0.024624777979090635,0.667,0.5
shape,-1.8563926075314858,-0.32039249049357565,-0.033775464048412446,0.667,0.667
shape,-2.287250689855964,0.7527801925517611,-0.04287135559037249,0.667,0.833
shape,-2.7207043027968516,1.8324177712780967,-0.052022041659694075,0.667,1.0
shape,-1.3165707035726215,-5.335600509247036,0.003462489639218007,0.833,0.0
shape,-1.7500243165135136,-4.255962930520702,-0.005688196430103144,0.833,0.167
shape,-2.1808823988379884,-3.1827902474753604,-0.014784087972062258,0.833,0.333
shape,-2.6143360117788768,-2.1031526687490243,-0.023934774041383573,0.833,0.5
shape,-3.0477896247197647,-1.023515090022689,-0.03308546011070563,0.833,0.667
shape,-3.4786477070442405,0.04965759302264884,-0.04218135165266499,0.833,0.833
shape,-3.9121013199851316,1.129295171748982,-0.05133203772198584,0.833,1.0
shape,-2.5151448112258925,-6.042958787086563,0.004156650227152255,1.0,0.0
shape,-2.9485984241667795,-4.96332120836023,-0.0049940358421682145,1.0,0.167
shape,-3.379456506491254,-3.8901485253148893,-0.014089927384127973,1.0,0.333
shape,-3.812910119432143,-2.810510946588554,-0.023240613453448796,1.0,0.5
shape,-4.246363732373031,-1.7308733678622192,-0.0323912995227697,1.0,0.667
shape,-4.677221814697516,-0.6577006848168806,-0.04148719106473062,1.0,0.833
shape,-5.110675427638396,0.4219368939094566,-0.050637877134052635,1.0,1.0
